Bus_Name,Bus_Type,Departure_Time,Arrival_Time,Duration,Fare,Rating,Seat_Availability,Bus_Link,Bus_Route
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30:00,07:20:00,12h 50m,1200.0,4.4,40,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Express Line,,18:30:00,07:10:00,12h 40m,1499.0,4.4,22,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
nan,,,,,0.0,0.0,0,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30:00,05:20:00,10h 50m,1049.0,4.7,29,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),19:30:00,04:50:00,09h 20m,800.0,4.5,44,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00:00,04:50:00,10h 50m,900.0,4.8,32,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
Lokenath Bus Service,,20:00:00,04:45:00,08h 45m,0.0,0.0,0,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
nan,,,,,0.0,0.0,0,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Kolkata to Raiganj
NBSTC-RAI-KOL-R1-19:30,NON A/C Seater Push Back (2+2),20:30:00,06:30:00,10h 00m,341.0,3.9,30,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:15:00,07:10:00,08h 55m,999.0,4.6,25,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Lokenath Bus Service,Volvo A/C Seater (2+2),20:50:00,06:30:00,09h 40m,760.0,4.4,38,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),22:15:00,07:20:00,09h 05m,1200.0,4.7,41,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
nan,,,,,0.0,0.0,0,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Raiganj to Kolkata
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45:00,04:30:00,08h 45m,649.0,4.5,43,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00:00,04:30:00,08h 30m,650.0,4.2,49,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),20:30:00,03:10:00,06h 40m,649.0,4.4,45,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Shyamoli Paribahan Pvt Ltd,,18:00:00,02:50:00,08h 50m,800.0,5.0,30,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
nan,,,,,0.0,0.0,0,https://www.redbus.in/bus-tickets/kolkata-to-malda,Kolkata to Malda
Upasana Transport,NON A/C Seater / Sleeper (2+2),17:00:00,06:40:00,13h 40m,600.0,3.1,14,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-berhampore,Cooch Behar (West Bengal) to Berhampore (West Bengal)
NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00:00,06:00:00,15h 00m,565.0,3.5,48,https://www.redbus.in/bus-tickets/kolkata-to-cooch-behar-west-bengal,Kolkata to Cooch Behar (West Bengal)
